pca1,pca2,rule_id,correct,split,true_label,pred_label,rule_correct,c_correct
-1.6287025213241577,-2.734938859939575,0,True,train,69,69,True,True
-0.013548457063734531,2.1117191314697266,1,False,train,140,186,True,False
-0.8531666398048401,-0.6644750237464905,0,False,train,79,25,True,False
-1.7092171907424927,0.22259357571601868,0,True,train,85,85,True,True
-1.245416283607483,-1.9382284879684448,0,True,train,6,6,True,True
2.818568468093872,-1.9104087352752686,1,True,train,137,137,True,True
0.9427000284194946,-0.15637223422527313,1,False,train,99,147,True,False
0.839684009552002,-1.360615849494934,1,False,train,126,144,True,False
0.725867748260498,-0.022029830142855644,1,True,train,155,155,True,True
-2.136655569076538,3.1038825511932373,0,True,train,70,70,True,True
1.4071464538574219,-0.8423938751220703,1,True,train,103,103,True,True
-0.36646032333374023,0.431593656539917,0,False,train,59,156,False,True
-0.7382601499557495,-2.9844143390655518,1,False,train,117,135,True,False
2.198683500289917,0.5413532257080078,1,True,train,132,132,True,True
-0.9540385603904724,0.14550599455833435,0,False,train,89,97,False,False
0.3562518060207367,1.695104956626892,0,False,train,72,157,False,False
-0.2440440058708191,-3.764252185821533,0,False,train,32,137,False,False
2.0039350986480713,-1.843033790588379,1,True,train,110,110,True,True
2.0305733680725098,-0.47875458002090454,1,True,train,140,140,True,True
-0.39132213592529297,0.6255728602409363,1,True,train,162,162,True,True
-0.0626821368932724,4.134012222290039,0,False,train,96,105,False,False
-0.1484398990869522,-0.9799712300300598,0,True,train,95,95,True,True
1.461863398551941,1.3405961990356445,1,True,train,184,184,True,True
-1.3295016288757324,3.434364080429077,0,True,train,15,15,True,True
-0.6856800317764282,-1.293532133102417,0,False,train,73,170,False,True
2.000413179397583,0.40496858954429626,1,True,train,142,142,True,True
-2.0241856575012207,0.7904214859008789,0,True,train,88,88,True,True
0.47629058361053467,0.44763731956481934,1,False,train,129,32,False,True
-0.10715125501155853,0.776032567024231,1,False,train,186,184,True,False
2.0818614959716797,1.8908847570419312,1,True,train,105,105,True,True
1.3899540901184082,-1.1874243021011353,1,True,train,184,184,True,True
1.7704761028289795,2.5083935260772705,1,True,train,193,193,True,True
2.4432461261749268,-0.32069748640060425,1,True,train,166,166,True,True
0.13169565796852112,-2.38128399848938,0,False,train,41,32,True,False
-0.22484815120697021,3.842832565307617,0,True,train,15,15,True,True
2.3031809329986572,-3.3394484519958496,1,True,train,137,137,True,True
1.5376249551773071,-0.7813767790794373,1,True,train,139,139,True,True
2.715150833129883,0.07987362891435623,1,True,train,110,110,True,True
0.373969167470932,0.14624112844467163,0,False,train,95,152,False,False
-1.701682448387146,-0.5729462504386902,0,True,train,81,81,True,True
-0.2810949385166168,0.47476285696029663,0,True,train,93,93,True,True
-0.3990573287010193,0.7649134397506714,0,False,train,54,81,True,False
1.2050892114639282,-1.237898826599121,1,True,train,192,192,True,True
2.120020866394043,0.5683731436729431,1,True,train,160,160,True,True
0.15584419667720795,-1.43943190574646,0,True,train,78,78,True,True
-1.351120948791504,-2.89377760887146,0,True,train,16,16,True,True
2.840672731399536,1.927947759628296,1,True,train,120,120,True,True
2.047494888305664,0.9831641316413879,1,True,train,134,134,True,True
2.064850091934204,2.3692374229431152,1,True,train,157,157,True,True
1.5531038045883179,1.5879714488983154,0,False,train,93,109,False,False
-1.0870141983032227,-1.2519034147262573,0,True,train,51,51,True,True
1.4544230699539185,0.6006250381469727,1,True,train,180,180,True,True
-0.613391637802124,1.3831216096878052,1,False,train,158,150,True,False
0.6434743404388428,2.7135863304138184,0,False,train,35,132,False,True
-1.8785297870635986,-4.058882713317871,0,True,train,40,40,True,True
-0.36636218428611755,0.26655903458595276,0,True,train,93,93,True,True
-1.9255964756011963,-0.17312976717948914,0,True,train,44,44,True,True
-1.9984408617019653,-1.3347456455230713,0,True,train,51,51,True,True
-1.5558860301971436,-1.101722240447998,0,False,train,152,46,True,False
0.9862443208694458,2.1932179927825928,1,False,train,112,15,False,True
-0.3728827238082886,2.46138858795166,1,False,train,106,59,False,False
1.94199538230896,-0.35345759987831116,1,True,train,148,148,True,True
-2.565671682357788,0.5697466731071472,0,True,train,89,89,True,True
1.401953101158142,-0.12142610549926758,1,True,train,114,114,True,True
2.1786797046661377,-0.39001062512397766,1,False,train,118,99,True,False
-0.79953932762146,-2.796497106552124,0,True,train,6,6,True,True
1.8382775783538818,-0.7425000071525574,1,True,train,185,185,True,True
-0.14446215331554413,-0.015751522034406662,0,False,train,77,153,False,False
2.256363868713379,-0.04944019764661789,1,True,train,139,139,True,True
-2.0724408626556396,0.11993199586868286,0,True,train,48,48,True,True
2.8560967445373535,-3.3528892993927,1,False,train,120,137,True,False
0.8747242093086243,1.551592230796814,1,False,train,176,79,False,True
1.0613303184509277,-0.5744437575340271,1,True,train,116,116,True,True
-1.3325388431549072,0.9609898924827576,0,True,train,17,17,True,True
-0.9131385087966919,-0.6491785049438477,0,True,train,32,32,True,True
-1.3988794088363647,-0.7016923427581787,0,True,train,30,30,True,True
-1.9482253789901733,0.3234422504901886,0,False,train,45,33,True,False
-0.44198453426361084,-0.21638256311416626,1,False,train,187,188,True,False
-1.9741510152816772,-0.6809692978858948,0,True,train,91,91,True,True
1.6338850259780884,0.11397343873977661,1,True,train,139,139,True,True
-1.3309944868087769,-0.5524224638938904,0,True,train,89,89,True,True
2.570816993713379,-0.5929813981056213,1,False,train,80,116,True,False
-1.5726193189620972,-1.7004956007003784,0,True,train,71,71,True,True
-0.9749481081962585,-1.62052583694458,1,False,train,165,87,False,False
-1.1645982265472412,0.6615342497825623,0,True,train,80,80,True,True
-2.1932802200317383,2.0619709491729736,0,True,train,64,64,True,True
1.309710144996643,-0.3165307939052582,1,True,train,118,118,True,True
-1.7546290159225464,0.05385429039597511,0,True,train,77,77,True,True
1.8302655220031738,2.318746566772461,1,False,train,19,159,True,False
1.1376105546951294,2.8624088764190674,1,True,train,150,150,True,True
0.2833034098148346,-1.2590813636779785,0,False,train,34,131,False,True
1.3705521821975708,-3.043462038040161,1,True,train,135,135,True,True
2.568563461303711,0.7344502210617065,1,True,train,97,97,True,True
-2.0425992012023926,2.7011635303497314,0,False,train,34,7,True,False
0.6523569822311401,-0.03538711741566658,1,True,train,171,171,True,True
-2.552820920944214,-1.5736764669418335,0,True,train,84,84,True,True
-1.884602665901184,3.206954002380371,0,True,train,96,96,True,True
0.3092927038669586,0.7147493958473206,1,True,train,97,97,True,True
-1.6579703092575073,3.4208009243011475,0,False,train,35,96,True,False
2.578883647918701,1.1604597568511963,1,True,train,177,177,True,True
0.34863415360450745,0.0018271633889526129,1,False,train,153,56,False,True
1.4531744718551636,0.046908456832170486,1,True,train,142,142,True,True
2.312605142593384,3.250404119491577,1,True,train,160,160,True,True
-2.189183473587036,-1.8968806266784668,0,True,train,76,76,True,True
0.8716554641723633,2.0907702445983887,0,False,train,85,106,False,False
1.9053188562393188,0.7929607629776001,1,True,train,153,153,True,True
-2.0088393688201904,-0.6577351689338684,0,True,train,74,74,True,True
-0.5379056930541992,1.1627600193023682,0,False,train,46,123,False,False
-1.1989431381225586,0.8303423523902893,0,True,train,56,56,True,True
-2.0249032974243164,0.6174992322921753,1,False,train,139,45,False,False
1.0769270658493042,-1.8160637617111206,0,False,train,69,115,False,False
1.454239010810852,1.64060640335083,1,True,train,97,97,True,True
-1.135961651802063,-2.009770393371582,0,True,train,58,58,True,True
-0.29565858840942383,-3.283543109893799,0,True,train,41,41,True,True
0.1807786524295807,2.2470016479492188,1,False,train,188,88,False,False
-1.4674042463302612,3.9292807579040527,0,True,train,96,96,True,True
1.121816873550415,-1.6062970161437988,1,True,train,154,154,True,True
-1.2302641868591309,0.028774384409189224,0,True,train,28,28,True,True
1.6153579950332642,1.6359368562698364,1,True,train,112,112,True,True
0.9008510708808899,0.7618799805641174,0,True,train,23,23,True,True
0.08030249923467636,3.1021060943603516,0,False,train,8,60,True,False
0.7736108899116516,-2.1155588626861572,0,False,train,24,41,True,False
3.247408628463745,0.2498672753572464,1,True,train,122,122,True,True
-1.3242932558059692,-1.5806010961532593,0,True,train,10,10,True,True
-2.7004997730255127,1.691407561302185,0,True,train,86,86,True,True
-1.427882432937622,0.4326360523700714,0,False,train,42,55,True,False
2.5408191680908203,1.4691784381866455,1,True,train,182,182,True,True
1.3068418502807617,-0.00920153595507145,1,True,train,188,188,True,True
-1.306008219718933,-1.4008307456970215,0,True,train,81,81,True,True
2.9316630363464355,0.5218783617019653,1,True,train,132,132,True,True
2.495168685913086,0.5145840644836426,1,True,train,111,111,True,True
-2.038203477859497,0.2905636131763458,0,True,train,56,56,True,True
-1.251818299293518,0.9856471419334412,0,True,train,80,80,True,True
-1.7128947973251343,2.667539596557617,0,False,train,162,70,True,False
-1.3081128597259521,-2.16530442237854,0,True,train,40,40,True,True
0.2562945485115051,-4.238542079925537,0,False,train,40,137,False,True
0.14606575667858124,0.7628395557403564,0,True,train,25,25,True,True
2.3649120330810547,1.4756550788879395,1,True,train,124,124,True,True
0.9866783022880554,-0.4773450791835785,1,False,train,182,107,True,False
2.2765345573425293,1.5465668439865112,1,True,train,150,150,True,True
1.2440332174301147,-1.7630046606063843,1,True,train,148,148,True,True
0.6935736536979675,0.4673449695110321,0,False,train,20,143,False,False
-0.6336830258369446,-0.05730496719479561,0,True,train,46,46,True,True
-0.10382893681526184,0.6635209918022156,1,False,train,105,8,False,True
-0.8718522787094116,-0.6759225130081177,0,True,train,5,5,True,True
1.5716404914855957,0.6451610922813416,1,True,train,108,108,True,True
1.411988377571106,0.19348032772541046,1,True,train,184,184,True,True
0.9111390709877014,2.8354055881500244,1,True,train,157,157,True,True
-1.7251439094543457,0.3105863034725189,0,True,train,13,13,True,True
-0.4325089454650879,-0.40122365951538086,0,True,train,91,91,True,True
1.7427434921264648,0.5571151971817017,1,True,train,139,139,True,True
1.3651224374771118,1.3112624883651733,1,True,train,160,160,True,True
-1.3754175901412964,-1.1983211040496826,0,True,train,44,44,True,True
0.4694688320159912,-1.9693355560302734,1,False,train,137,40,False,True
1.6738908290863037,1.0842586755752563,1,True,train,151,151,True,True
-2.1022145748138428,2.1933541297912598,0,True,train,63,63,True,True
-0.9756605625152588,1.2731595039367676,0,True,train,21,21,True,True
1.6533163785934448,1.0768029689788818,1,True,train,152,152,True,True
-1.7999204397201538,0.7964949607849121,0,True,train,25,25,True,True
-2.2366373538970947,0.22491879761219025,0,True,train,90,90,True,True
2.4196255207061768,0.8816006779670715,1,True,train,175,175,True,True
0.7786657214164734,1.7288135290145874,0,False,train,6,53,True,False
-0.22150811553001404,0.21880194544792175,0,True,train,25,25,True,True
-1.9353948831558228,-0.010935474187135696,0,True,train,45,45,True,True
0.4476637542247772,-0.3421490490436554,1,False,train,111,187,True,False
-0.530581533908844,0.5152924060821533,1,False,train,154,25,False,False
-1.7621362209320068,-0.9738445281982422,0,True,train,77,77,True,True
-0.35878947377204895,-1.2662620544433594,1,False,train,135,182,True,False
-1.8864504098892212,2.4810454845428467,0,True,train,11,11,True,True
1.5764893293380737,0.9670138955116272,1,True,train,124,124,True,True
0.2938884496688843,2.087177038192749,1,False,train,124,27,False,True
-0.680273175239563,-0.31850919127464294,0,True,train,69,69,True,True
1.2282724380493164,-0.273816853761673,1,False,train,58,139,True,False
-1.4645932912826538,-0.4331567585468292,0,True,train,57,57,True,True
0.49288928508758545,1.8057907819747925,1,True,train,167,167,True,True
-1.6488525867462158,0.061186160892248154,0,False,train,24,8,True,False
1.2185455560684204,1.1079928874969482,0,False,train,23,35,True,False
1.1031790971755981,-1.4440404176712036,1,True,train,178,178,True,True
0.0829271450638771,0.9431289434432983,1,False,train,156,59,False,True
-1.2230582237243652,2.0291104316711426,0,True,train,60,60,True,True
-0.6528642773628235,1.886829137802124,1,False,train,147,0,False,False
1.9654377698898315,-0.5253666043281555,1,True,train,163,163,True,True
1.8447489738464355,-0.2505075931549072,1,True,train,146,146,True,True
0.25453564524650574,-2.1958353519439697,1,True,train,135,135,True,True
1.6732447147369385,1.0949385166168213,1,True,train,101,101,True,True
2.030057430267334,0.5903064608573914,1,True,train,114,114,True,True
-0.26450395584106445,-0.7570180296897888,0,False,train,87,90,True,False
-0.0032040253281593323,0.2945159673690796,1,False,train,162,105,True,False
-2.773426055908203,0.4689125418663025,0,True,train,94,94,True,True
1.6401638984680176,0.5996113419532776,1,True,train,125,125,True,True
2.290644645690918,-0.39088335633277893,1,True,train,177,177,True,True
3.032818078994751,-0.717714786529541,1,True,train,138,138,True,True
2.255262851715088,1.102687954902649,1,True,train,163,163,True,True
-3.2177047729492188,1.6705846786499023,0,True,train,68,68,True,True
-1.6060476303100586,0.32855239510536194,0,True,train,68,68,True,True
0.4354863166809082,-3.0066978931427,1,True,train,179,179,True,True
-1.780680537223816,0.39816805720329285,0,True,train,33,33,True,True
-0.83316969871521,-0.3240930438041687,0,True,train,36,36,True,True
2.295823335647583,1.788319706916809,1,True,train,151,151,True,True
1.3985481262207031,0.1779046356678009,1,True,train,142,142,True,True
