pca1,pca2,rule_id,correct,split,true_label,pred_label,rule_correct,c_correct
1.4485260248184204,-2.517860174179077,0,True,train,69,69,True,True
-1.4297630786895752,0.3254939019680023,1,True,train,140,140,True,True
2.4956748485565186,0.7419494986534119,0,True,train,25,25,True,True
1.8553683757781982,-0.43785813450813293,0,True,train,85,85,True,True
2.5466840267181396,0.22096708416938782,0,True,train,6,6,True,True
-1.8406842947006226,1.458351731300354,1,True,train,137,137,True,True
-2.950063943862915,0.2619039714336395,1,True,train,147,147,True,True
-2.44559645652771,0.9595851898193359,1,False,train,126,156,True,False
-2.067539691925049,0.9321096539497375,1,True,train,155,155,True,True
1.9993666410446167,0.8062390685081482,0,True,train,70,70,True,True
-2.2653560638427734,0.8153660893440247,1,True,train,103,103,True,True
2.258432626724243,0.4137529134750366,0,False,train,59,57,True,False
-1.2269279956817627,-0.14927558600902557,1,True,train,117,117,True,True
-2.105301856994629,-1.061690092086792,1,True,train,132,132,True,True
-0.3767659366130829,-0.2691051959991455,0,False,train,89,186,False,True
1.3273584842681885,0.26326343417167664,0,True,train,72,72,True,True
2.0617973804473877,3.2765023708343506,0,True,train,32,32,True,True
-1.8496146202087402,0.5446385145187378,1,True,train,110,110,True,True
-2.5555319786071777,0.3472192883491516,1,True,train,140,140,True,True
-1.851585030555725,-1.4276024103164673,1,True,train,162,162,True,True
1.6717851161956787,1.6721861362457275,0,True,train,96,96,True,True
2.7096974849700928,1.540124535560608,0,False,train,95,2,True,False
-1.36456298828125,1.0943830013275146,1,True,train,184,184,True,True
1.8810415267944336,-2.685276746749878,0,False,train,15,37,True,False
2.260012626647949,-3.5541892051696777,0,True,train,73,73,True,True
-2.0834853649139404,-0.35879626870155334,1,True,train,142,142,True,True
3.096945285797119,1.52149498462677,0,False,train,88,82,True,False
-2.736517906188965,1.1897482872009277,1,True,train,129,129,True,True
-1.528002142906189,-0.21062271296977997,1,True,train,186,186,True,True
-2.194291353225708,0.611438512802124,1,True,train,105,105,True,True
-2.0521254539489746,0.2535562813282013,1,True,train,184,184,True,True
-2.008702278137207,0.09540105611085892,1,False,train,193,176,True,False
-1.609460473060608,2.081453323364258,1,False,train,166,149,True,False
2.212998390197754,-3.5753164291381836,0,True,train,41,41,True,True
-0.14366140961647034,-1.5538115501403809,0,False,train,15,112,False,True
-2.7764241695404053,0.7192238569259644,1,True,train,137,137,True,True
-1.5991109609603882,0.4134233891963959,1,True,train,139,139,True,True
-2.492741107940674,-0.2740553915500641,1,True,train,110,110,True,True
2.862379550933838,0.5926141738891602,0,False,train,95,67,True,False
2.460204839706421,-2.351677656173706,0,True,train,81,81,True,True
1.832467794418335,1.4258601665496826,0,True,train,93,93,True,True
3.411639928817749,2.0613601207733154,0,True,train,54,54,True,True
-1.6442948579788208,-0.1721554845571518,1,True,train,192,192,True,True
-2.374898672103882,1.6600617170333862,1,True,train,160,160,True,True
2.183528423309326,0.7693582773208618,0,True,train,78,78,True,True
2.4207615852355957,1.365417242050171,0,True,train,16,16,True,True
-2.2838315963745117,0.7792710661888123,1,True,train,120,120,True,True
-1.4119024276733398,2.427680015563965,1,True,train,134,134,True,True
-2.1005806922912598,-1.4475620985031128,1,True,train,157,157,True,True
2.0354878902435303,1.5962543487548828,0,True,train,93,93,True,True
2.480255365371704,-1.9744939804077148,0,True,train,51,51,True,True
-2.7829270362854004,-0.816869854927063,1,True,train,180,180,True,True
-1.5334253311157227,1.1878130435943604,1,True,train,158,158,True,True
1.273505687713623,-1.5175154209136963,0,False,train,35,65,True,False
2.9887852668762207,0.6315435171127319,0,True,train,40,40,True,True
2.276780605316162,1.7115298509597778,0,True,train,93,93,True,True
2.387756586074829,1.0174763202667236,0,True,train,44,44,True,True
2.300680160522461,-1.9387060403823853,0,True,train,51,51,True,True
2.5703418254852295,1.1220438480377197,0,True,train,46,46,True,True
-1.7630560398101807,-2.5693228244781494,1,True,train,112,112,True,True
