pca1,pca2,rule_id,correct,split,true_label,pred_label,rule_correct,c_correct
-1.5958962440490723,2.6527750492095947,0,True,train,69,69,True,True
-1.0384204387664795,-2.9024975299835205,0,True,train,89,89,True,True
-1.847910761833191,-3.1325433254241943,0,True,train,25,25,True,True
0.646781325340271,-2.3230371475219727,0,True,train,85,85,True,True
0.48666176199913025,1.5538275241851807,0,True,train,6,6,True,True
-1.961969017982483,3.3110954761505127,0,True,train,3,3,True,True
-3.2103028297424316,-1.537463903427124,0,True,train,27,27,True,True
-2.3980345726013184,2.7933759689331055,0,True,train,67,67,True,True
-3.514695167541504,0.026359789073467255,0,True,train,61,61,True,True
-0.0533609502017498,3.9451019763946533,0,True,train,70,70,True,True
-1.7491368055343628,-3.420555830001831,0,True,train,57,57,True,True
-3.1187212467193604,-1.6103355884552002,0,True,train,59,59,True,True
0.026636945083737373,2.881138324737549,0,True,train,38,38,True,True
1.3300693035125732,2.4472696781158447,0,True,train,75,75,True,True
-0.6871601939201355,-2.95731520652771,0,True,train,89,89,True,True
2.001046657562256,2.3992414474487305,0,True,train,72,72,True,True
-1.841774344444275,2.4441757202148438,0,True,train,32,32,True,True
1.0030336380004883,0.3310389518737793,0,True,train,45,45,True,True
3.3708531856536865,-0.35743191838264465,0,True,train,15,15,True,True
-0.18861226737499237,-3.185512065887451,0,True,train,55,55,True,True
-2.7043354511260986,0.8296897411346436,0,True,train,96,96,True,True
-2.451134204864502,1.043269395828247,0,True,train,95,95,True,True
-2.237309455871582,2.1743736267089844,0,True,train,36,36,True,True
2.9180946350097656,-0.6808755993843079,0,True,train,15,15,True,True
3.0027801990509033,2.912616729736328,0,True,train,73,73,True,True
3.272233724594116,-0.6538407802581787,0,True,train,79,79,True,True
-0.019272804260253906,-2.589639663696289,0,True,train,88,88,True,True
1.9377467632293701,0.1968717873096466,0,True,train,76,76,True,True
-0.9093023538589478,-2.873199701309204,0,True,train,87,87,True,True
0.13253548741340637,-3.04262638092041,0,True,train,86,86,True,True
-0.6510475873947144,1.1084048748016357,0,True,train,64,64,True,True
-0.27543336153030396,-2.9590842723846436,0,True,train,20,20,True,True
3.184478759765625,0.6757921576499939,0,True,train,77,77,True,True
1.9700682163238525,2.7468960285186768,0,True,train,41,41,True,True
2.130544662475586,-0.4961433708667755,0,True,train,15,15,True,True
-1.105664849281311,0.8618713021278381,0,True,train,35,35,True,True
2.0543246269226074,-1.0326958894729614,0,True,train,49,49,True,True
2.4308972358703613,1.5901422500610352,0,True,train,74,74,True,True
-2.4154560565948486,0.7367570400238037,0,True,train,95,95,True,True
3.355389356613159,-2.064403533935547,0,True,train,81,81,True,True
-4.370913982391357,-1.1808708906173706,0,True,train,93,93,True,True
-0.31299275159835815,-1.5268363952636719,0,True,train,54,54,True,True
-1.7165535688400269,0.8134475350379944,0,True,train,95,95,True,True
2.171250581741333,0.5078672170639038,0,True,train,44,44,True,True
2.4789483547210693,0.671378493309021,0,True,train,78,78,True,True
4.4213690757751465,-1.9677402973175049,0,True,train,16,16,True,True
1.8204171657562256,2.7899420261383057,0,True,train,7,7,True,True
-2.397231340408325,-3.2830400466918945,0,True,train,57,57,True,True
2.581089496612549,1.125259518623352,0,True,train,46,46,True,True
-3.7991883754730225,-1.3864123821258545,0,True,train,93,93,True,True
1.111828327178955,-0.3049461245536804,0,True,train,51,51,True,True
-1.5476235151290894,-3.2521066665649414,0,True,train,25,25,True,True
0.18081341683864594,-2.3545260429382324,0,True,train,53,53,True,True
-2.014401435852051,3.1503870487213135,0,True,train,35,35,True,True
2.627685546875,3.11301851272583,0,True,train,40,40,True,True
-4.1733832359313965,-0.7102544903755188,0,True,train,93,93,True,True
2.2097179889678955,1.0870790481567383,0,True,train,44,44,True,True
1.2210253477096558,-1.577959418296814,0,True,train,51,51,True,True
3.762702226638794,0.921935498714447,0,True,train,46,46,True,True
3.316176414489746,1.844391942024231,0,True,train,43,43,True,True
-3.2178633213043213,-2.2019526958465576,0,True,train,59,59,True,True
-2.792452573776245,0.07501760125160217,0,True,train,94,94,True,True
-0.11855306476354599,-2.950589895248413,0,True,train,89,89,True,True
-1.4485818147659302,2.284369468688965,0,True,train,2,2,True,True
0.16836273670196533,-2.351262331008911,0,True,train,21,21,True,True
0.11372391879558563,2.5836644172668457,0,True,train,6,6,True,True
0.09683636575937271,-4.166007041931152,0,True,train,20,20,True,True
2.1416966915130615,0.7810407280921936,0,True,train,77,77,True,True
-2.397540807723999,3.196056842803955,0,True,train,3,3,True,True
2.879427909851074,-0.9433603286743164,0,True,train,48,48,True,True
